Player_Record_ID,Match_ID,Player_ID,Player_Name,Team,Position,Age,Minutes_Played,Goals,Assists,Pass_Accuracy,Tackles,Interceptions,Saves,Rating
PR1158,M037,P1158,Player_1158,Qatar,MF,33,89,0,0,80,7,3,0,5.6
PR1159,M037,P1159,Player_1159,Qatar,DF,35,84,0,0,52,3,1,0,9.4
PR1160,M037,P1160,Player_1160,Qatar,DF,24,51,0,0,63,4,3,0,9.3
PR1161,M037,P1161,Player_1161,Qatar,MF,28,33,0,0,85,1,1,0,8.5
PR1162,M037,P1162,Player_1162,Qatar,DF,33,46,0,0,64,0,3,0,7.1
PR1163,M037,P1163,Player_1163,Qatar,DF,31,60,0,1,77,6,2,0,8.8
PR1164,M037,P1164,Player_1164,Qatar,DF,29,4,0,0,61,7,1,0,5.6
PR1165,M037,P1165,Player_1165,Qatar,GK,19,38,0,0,82,8,4,10,4.5
PR1166,M037,P1166,Player_1166,Qatar,DF,24,13,0,0,57,1,2,0,4.2
PR1167,M037,P1167,Player_1167,Qatar,DF,23,87,1,0,71,4,2,0,8.5
PR1168,M037,P1168,Player_1168,Qatar,MF,25,25,0,0,95,2,6,0,8.5
PR1169,M037,P1169,Player_1169,Japan,MF,25,2,0,1,69,4,6,0,6.1
PR1170,M037,P1170,Player_1170,Japan,FW,29,106,0,0,87,0,3,0,7.9
PR1171,M037,P1171,Player_1171,Japan,FW,21,111,0,0,75,3,1,0,8.3
PR1172,M037,P1172,Player_1172,Japan,DF,24,67,0,0,87,8,6,0,6.8
PR1173,M037,P1173,Player_1173,Japan,MF,27,102,0,0,55,5,6,0,5.1
PR1174,M037,P1174,Player_1174,Japan,MF,39,54,0,0,63,7,3,0,9.1
PR1175,M037,P1175,Player_1175,Japan,GK,21,74,0,0,58,4,5,0,7.0
PR1176,M037,P1176,Player_1176,Japan,MF,28,44,0,0,64,6,3,0,8.1
PR1177,M037,P1177,Player_1177,Japan,DF,39,69,0,0,69,5,4,0,4.1
PR1178,M037,P1178,Player_1178,Japan,MF,21,20,0,0,71,6,3,0,5.2
PR1179,M037,P1179,Player_1179,Japan,DF,34,50,0,0,62,7,0,0,6.0
PR1180,M037,P1180,Player_1180,Japan,FW,37,115,0,0,69,1,1,0,4.6
PR1181,M037,P1181,Player_1181,Japan,MF,18,106,0,1,94,7,0,0,5.1
PR1182,M037,P1182,Player_1182,Japan,GK,29,37,0,0,63,3,2,10,7.1
PR1183,M037,P1183,Player_1183,Japan,MF,28,67,0,0,50,2,2,0,9.2
PR1184,M037,P1184,Player_1184,Japan,DF,22,15,0,0,58,8,3,0,6.9
PR1185,M038,P1185,Player_1185,South Africa,GK,23,17,1,1,63,4,3,10,6.8
PR1186,M038,P1186,Player_1186,South Africa,MF,26,76,0,0,62,8,5,0,8.1
PR1187,M038,P1187,Player_1187,South Africa,DF,17,19,0,1,78,1,6,0,6.4
PR1188,M038,P1188,Player_1188,South Africa,MF,33,43,1,0,86,7,3,0,6.8
PR1189,M038,P1189,Player_1189,South Africa,GK,19,37,0,0,91,7,2,4,6.3
PR1190,M038,P1190,Player_1190,South Africa,FW,22,54,0,0,65,2,4,0,8.4
PR1191,M038,P1191,Player_1191,South Africa,MF,38,24,0,0,94,1,3,0,8.2
PR1192,M038,P1192,Player_1192,South Africa,GK,22,36,0,0,90,8,2,10,9.5
PR1193,M038,P1193,Player_1193,South Africa,MF,40,116,1,0,63,7,3,0,10.0
PR1194,M038,P1194,Player_1194,South Africa,MF,28,10,0,0,98,1,4,0,8.6
PR1195,M038,P1195,Player_1195,South Africa,DF,31,22,0,0,66,3,4,0,4.3
PR1196,M038,P1196,Player_1196,South Africa,GK,37,89,0,0,93,7,3,5,8.5
PR1197,M038,P1197,Player_1197,South Africa,FW,29,5,0,0,50,4,0,0,8.3
PR1198,M038,P1198,Player_1198,South Africa,DF,38,96,0,0,79,7,3,0,4.4
PR1199,M038,P1199,Player_1199,South Africa,MF,24,92,0,0,78,2,3,0,8.9
PR1200,M038,P1200,Player_1200,South Africa,FW,22,108,0,0,51,1,1,0,5.8
PR1201,M038,P1201,Player_1201,Belgium,MF,29,22,0,0,54,0,5,0,5.6
PR1202,M038,P1202,Player_1202,Belgium,DF,22,28,0,0,95,0,5,0,7.2
PR1203,M038,P1203,Player_1203,Belgium,DF,18,108,0,0,90,8,5,0,8.0
PR1204,M038,P1204,Player_1204,Belgium,MF,20,50,1,0,94,4,3,0,4.3
PR1205,M038,P1205,Player_1205,Belgium,GK,29,99,0,0,62,3,2,3,5.2
PR1206,M038,P1206,Player_1206,Belgium,GK,17,2,0,0,71,3,5,10,4.4
PR1207,M038,P1207,Player_1207,Belgium,FW,20,103,0,1,92,2,5,0,5.0
PR1208,M038,P1208,Player_1208,Belgium,DF,20,105,0,0,70,5,4,0,7.8
PR1209,M038,P1209,Player_1209,Belgium,MF,34,51,0,0,77,1,1,0,5.3
PR1210,M038,P1210,Player_1210,Belgium,DF,22,2,0,0,75,5,0,0,6.3
PR1211,M038,P1211,Player_1211,Belgium,MF,19,85,0,0,67,5,0,0,4.4
PR1212,M038,P1212,Player_1212,Belgium,DF,26,99,0,0,88,7,0,0,8.3
PR1213,M038,P1213,Player_1213,Belgium,MF,35,22,0,0,66,1,4,0,5.9
PR1214,M038,P1214,Player_1214,Belgium,MF,29,87,0,0,94,2,2,0,5.1
PR1215,M038,P1215,Player_1215,Belgium,MF,39,41,0,0,92,7,0,0,6.0
PR1216,M038,P1216,Player_1216,Belgium,MF,35,58,0,0,74,8,5,0,8.5
PR1217,M039,P1217,Player_1217,Chile,MF,39,2,1,0,64,0,4,0,8.6
PR1218,M039,P1218,Player_1218,Chile,DF,24,95,0,0,77,3,4,0,4.5
PR1219,M039,P1219,Player_1219,Chile,DF,32,38,1,0,62,2,3,0,5.2
PR1220,M039,P1220,Player_1220,Chile,GK,40,77,0,0,78,5,1,4,5.9
PR1221,M039,P1221,Player_1221,Chile,MF,18,67,0,0,76,4,6,0,4.1
PR1222,M039,P1222,Player_1222,Chile,FW,27,44,1,0,65,3,4,0,4.3
PR1223,M039,P1223,Player_1223,Chile,FW,24,103,0,1,93,3,4,0,9.2
PR1224,M039,P1224,Player_1224,Chile,MF,22,57,0,0,90,0,0,0,9.2
PR1225,M039,P1225,Player_1225,Chile,GK,23,7,0,0,90,2,1,2,4.6
PR1226,M039,P1226,Player_1226,Chile,MF,23,31,0,0,82,1,3,0,8.3
PR1227,M039,P1227,Player_1227,Chile,DF,40,26,0,0,65,6,1,0,7.6
PR1228,M039,P1228,Player_1228,Chile,DF,35,58,0,0,90,3,2,0,9.2
PR1229,M039,P1229,Player_1229,Chile,MF,28,51,1,0,74,2,3,0,6.6
PR1230,M039,P1230,Player_1230,Chile,MF,40,56,1,0,98,2,6,0,9.7
PR1231,M039,P1231,Player_1231,Chile,MF,29,55,0,0,55,4,4,0,7.2
PR1232,M039,P1232,Player_1232,Chile,MF,22,33,0,0,74,7,2,0,6.7
PR1233,M039,P1233,Player_1233,Ecuador,DF,36,62,0,0,54,5,1,0,8.3
PR1234,M039,P1234,Player_1234,Ecuador,DF,23,1,0,0,50,8,5,0,8.4
PR1235,M039,P1235,Player_1235,Ecuador,MF,30,51,0,0,97,5,3,0,6.9
PR1236,M039,P1236,Player_1236,Ecuador,MF,35,10,0,0,76,0,0,0,6.3
PR1237,M039,P1237,Player_1237,Ecuador,MF,23,98,0,0,77,4,6,0,9.5
PR1238,M039,P1238,Player_1238,Ecuador,MF,33,91,0,0,81,5,5,0,4.3
PR1239,M039,P1239,Player_1239,Ecuador,DF,30,95,0,0,65,3,3,0,4.2
PR1240,M039,P1240,Player_1240,Ecuador,MF,37,91,0,0,93,0,5,0,8.0
PR1241,M039,P1241,Player_1241,Ecuador,DF,36,59,0,0,93,2,2,0,5.5
PR1242,M039,P1242,Player_1242,Ecuador,MF,38,108,0,0,60,0,0,0,8.6
PR1243,M039,P1243,Player_1243,Ecuador,MF,29,51,0,0,95,1,4,0,9.5
PR1244,M039,P1244,Player_1244,Ecuador,FW,22,107,0,0,77,4,5,0,5.8
PR1245,M039,P1245,Player_1245,Ecuador,FW,38,114,0,0,74,4,5,0,6.5
PR1246,M039,P1246,Player_1246,Ecuador,FW,40,112,0,0,55,1,5,0,7.4
PR1247,M039,P1247,Player_1247,Ecuador,MF,21,35,0,0,97,3,5,0,6.4
PR1248,M039,P1248,Player_1248,Ecuador,DF,22,105,0,0,81,0,0,0,4.4
PR1249,M040,P1249,Player_1249,Morocco,MF,33,54,0,0,91,4,5,0,6.6
PR1250,M040,P1250,Player_1250,Morocco,DF,22,91,0,0,58,3,3,0,5.1
PR1251,M040,P1251,Player_1251,Morocco,FW,31,73,0,0,63,2,1,0,4.4
PR1252,M040,P1252,Player_1252,Morocco,DF,23,34,0,1,76,7,5,0,9.5
PR1253,M040,P1253,Player_1253,Morocco,DF,37,22,0,0,55,4,0,0,6.3
PR1254,M040,P1254,Player_1254,Morocco,DF,27,4,0,0,87,3,3,0,6.9
PR1255,M040,P1255,Player_1255,Morocco,MF,17,8,0,0,67,0,5,0,7.5
PR1256,M040,P1256,Player_1256,Morocco,FW,20,28,0,0,83,0,3,0,7.6
PR1257,M040,P1257,Player_1257,Morocco,FW,25,120,0,0,81,7,6,0,6.0
PR1258,M040,P1258,Player_1258,Morocco,DF,28,88,0,0,71,5,6,0,5.4
PR1259,M040,P1259,Player_1259,Morocco,DF,29,49,0,0,89,0,2,0,9.2
PR1260,M040,P1260,Player_1260,Morocco,MF,17,59,0,0,94,6,5,0,9.0
PR1261,M040,P1261,Player_1261,Morocco,FW,17,78,1,0,57,8,2,0,9.7
PR1262,M040,P1262,Player_1262,Morocco,MF,24,48,0,0,78,7,4,0,6.5
PR1263,M040,P1263,Player_1263,Morocco,DF,37,105,0,0,70,0,5,0,6.2
PR1264,M040,P1264,Player_1264,Morocco,GK,40,42,0,0,93,7,1,9,6.9
PR1265,M040,P1265,Player_1265,Turkey,MF,19,45,0,0,77,7,5,0,9.1
PR1266,M040,P1266,Player_1266,Turkey,FW,40,50,0,0,68,3,5,0,4.9
PR1267,M040,P1267,Player_1267,Turkey,MF,35,101,0,0,95,8,0,0,4.8
PR1268,M040,P1268,Player_1268,Turkey,MF,26,107,0,0,93,8,6,0,6.8
PR1269,M040,P1269,Player_1269,Turkey,FW,20,62,0,0,92,8,1,0,5.5
PR1270,M040,P1270,Player_1270,Turkey,DF,38,90,1,1,55,1,3,0,10.0
PR1271,M040,P1271,Player_1271,Turkey,GK,27,116,0,0,74,4,1,4,8.0
PR1272,M040,P1272,Player_1272,Turkey,FW,38,16,0,0,92,2,4,0,7.8
PR1273,M040,P1273,Player_1273,Turkey,MF,39,43,0,0,64,1,5,0,6.1
PR1274,M040,P1274,Player_1274,Turkey,FW,40,95,0,0,96,6,5,0,7.9
PR1275,M040,P1275,Player_1275,Turkey,MF,30,104,0,0,64,3,2,0,4.7
PR1276,M040,P1276,Player_1276,Turkey,GK,19,44,0,0,97,3,5,1,7.4
PR1277,M040,P1277,Player_1277,Turkey,DF,27,49,0,0,86,0,2,0,4.4
PR1278,M040,P1278,Player_1278,Turkey,MF,29,55,0,0,70,5,6,0,8.1
PR1279,M040,P1279,Player_1279,Turkey,MF,33,85,0,0,88,3,0,0,6.4
PR1280,M040,P1280,Player_1280,Turkey,MF,31,41,0,0,59,4,6,0,5.3
PR1281,M041,P1281,Player_1281,Portugal,MF,21,77,0,0,68,2,5,0,8.0
PR1282,M041,P1282,Player_1282,Portugal,MF,39,5,0,0,88,5,2,0,7.0
PR1283,M041,P1283,Player_1283,Portugal,MF,25,109,0,0,95,7,5,0,9.0
PR1284,M041,P1284,Player_1284,Portugal,MF,39,49,1,0,53,5,1,0,9.0
PR1285,M041,P1285,Player_1285,Portugal,DF,40,120,0,0,64,0,6,0,8.7
PR1286,M041,P1286,Player_1286,Portugal,FW,40,51,0,1,69,2,0,0,7.3
PR1287,M041,P1287,Player_1287,Portugal,DF,38,61,0,0,72,6,3,0,4.4
PR1288,M041,P1288,Player_1288,Portugal,MF,26,90,0,0,62,8,3,0,4.6
PR1289,M041,P1289,Player_1289,Portugal,DF,35,111,0,0,53,4,3,0,7.9
PR1290,M041,P1290,Player_1290,Portugal,MF,31,90,0,1,80,4,1,0,5.3
PR1291,M041,P1291,Player_1291,Portugal,MF,23,95,0,0,91,0,2,0,8.4
PR1292,M041,P1292,Player_1292,Portugal,MF,38,101,0,0,59,6,3,0,8.1
PR1293,M041,P1293,Player_1293,Portugal,DF,18,13,0,0,72,7,1,0,9.7
PR1294,M041,P1294,Player_1294,Portugal,DF,33,84,0,0,71,6,1,0,7.8
PR1295,M041,P1295,Player_1295,Portugal,DF,18,16,0,1,65,6,3,0,5.8
PR1296,M041,P1296,Player_1296,Portugal,MF,22,84,0,0,97,6,6,0,8.2
PR1297,M041,P1297,Player_1297,New Zealand,MF,38,12,0,0,79,6,2,0,7.8
PR1298,M041,P1298,Player_1298,New Zealand,DF,17,16,0,0,57,1,0,0,6.9
PR1299,M041,P1299,Player_1299,New Zealand,MF,33,29,0,0,51,7,2,0,8.2
PR1300,M041,P1300,Player_1300,New Zealand,DF,35,24,0,0,74,7,5,0,8.2
PR1301,M041,P1301,Player_1301,New Zealand,DF,21,13,0,0,70,1,5,0,9.5
PR1302,M041,P1302,Player_1302,New Zealand,MF,22,52,0,0,94,0,3,0,7.3
PR1303,M041,P1303,Player_1303,New Zealand,MF,33,63,0,0,54,8,6,0,7.5
PR1304,M041,P1304,Player_1304,New Zealand,MF,37,16,0,0,98,3,5,0,9.4
PR1305,M041,P1305,Player_1305,New Zealand,DF,36,89,0,0,61,0,4,0,6.7
PR1306,M041,P1306,Player_1306,New Zealand,DF,18,17,0,0,86,3,5,0,5.0
PR1307,M041,P1307,Player_1307,New Zealand,MF,18,11,0,0,57,8,2,0,6.2
PR1308,M041,P1308,Player_1308,New Zealand,MF,30,85,0,0,50,3,2,0,4.3
PR1309,M041,P1309,Player_1309,New Zealand,FW,26,85,1,0,84,7,1,0,7.5
PR1310,M041,P1310,Player_1310,New Zealand,MF,33,117,0,0,72,8,4,0,5.3
PR1311,M041,P1311,Player_1311,New Zealand,DF,18,31,0,0,52,3,1,0,5.8
PR1312,M041,P1312,Player_1312,New Zealand,FW,21,78,0,0,85,3,4,0,6.2
PR1313,M042,P1313,Player_1313,South Korea,DF,36,55,0,0,54,8,2,0,5.6
PR1314,M042,P1314,Player_1314,South Korea,MF,22,52,1,0,79,1,2,0,8.1
PR1315,M042,P1315,Player_1315,South Korea,FW,21,69,1,0,63,1,5,0,8.4
PR1316,M042,P1316,Player_1316,South Korea,FW,39,83,0,0,62,5,4,0,7.9
PR1317,M042,P1317,Player_1317,South Korea,FW,36,21,0,0,76,2,2,0,10.0
PR1318,M042,P1318,Player_1318,South Korea,DF,17,78,1,0,65,1,2,0,4.7
PR1319,M042,P1319,Player_1319,South Korea,DF,34,53,0,0,54,5,5,0,4.5
PR1320,M042,P1320,Player_1320,South Korea,FW,25,19,0,1,64,4,0,0,4.6
PR1321,M042,P1321,Player_1321,South Korea,FW,24,49,0,0,56,1,1,0,7.2
PR1322,M042,P1322,Player_1322,South Korea,FW,35,106,0,0,81,1,4,0,6.1
PR1323,M042,P1323,Player_1323,South Korea,MF,26,71,1,0,67,1,0,0,5.0
PR1324,M042,P1324,Player_1324,South Korea,FW,29,24,0,0,72,8,4,0,7.6
PR1325,M042,P1325,Player_1325,South Korea,FW,32,76,0,0,58,4,0,0,8.1
PR1326,M042,P1326,Player_1326,South Korea,MF,38,17,0,0,59,6,4,0,8.4
PR1327,M042,P1327,Player_1327,South Korea,GK,40,82,1,0,73,3,5,9,6.5
PR1328,M042,P1328,Player_1328,South Korea,MF,31,46,0,1,79,8,2,0,5.7
PR1329,M042,P1329,Player_1329,Portugal,DF,39,113,0,0,64,4,5,0,9.1
PR1330,M042,P1330,Player_1330,Portugal,FW,30,99,0,0,70,1,5,0,4.5
PR1331,M042,P1331,Player_1331,Portugal,MF,19,22,0,1,86,0,0,0,8.5
PR1332,M042,P1332,Player_1332,Portugal,MF,32,104,0,0,50,6,5,0,7.1
PR1333,M042,P1333,Player_1333,Portugal,MF,32,64,0,0,82,8,5,0,4.7
PR1334,M042,P1334,Player_1334,Portugal,GK,23,117,0,0,97,0,5,6,8.2
PR1335,M042,P1335,Player_1335,Portugal,MF,24,95,0,0,92,8,5,0,7.7
PR1336,M042,P1336,Player_1336,Portugal,MF,22,87,0,0,98,8,1,0,5.0
PR1337,M042,P1337,Player_1337,Portugal,DF,21,66,0,0,72,0,3,0,7.0
PR1338,M042,P1338,Player_1338,Portugal,DF,20,44,0,0,93,3,6,0,7.2
PR1339,M042,P1339,Player_1339,Portugal,MF,20,38,0,0,69,7,2,0,5.6
PR1340,M042,P1340,Player_1340,Portugal,GK,37,73,0,0,75,3,2,10,7.1
PR1341,M042,P1341,Player_1341,Portugal,FW,31,115,0,1,89,7,0,0,6.1
PR1342,M042,P1342,Player_1342,Portugal,MF,27,39,0,0,72,1,0,0,6.1
PR1343,M042,P1343,Player_1343,Portugal,MF,29,46,0,0,50,1,3,0,7.0
PR1344,M042,P1344,Player_1344,Portugal,GK,33,116,0,0,59,6,0,7,4.0
PR1345,M043,P1345,Player_1345,Brazil,MF,25,29,0,0,80,6,2,0,5.8
PR1346,M043,P1346,Player_1346,Brazil,DF,22,69,0,0,67,1,3,0,7.9
PR1347,M043,P1347,Player_1347,Brazil,DF,21,46,0,0,97,6,0,0,6.2
PR1348,M043,P1348,Player_1348,Brazil,FW,23,15,0,0,62,4,0,0,4.8
PR1349,M043,P1349,Player_1349,Brazil,DF,27,116,0,0,52,2,5,0,5.2
PR1350,M043,P1350,Player_1350,Brazil,MF,38,35,0,0,57,6,3,0,7.3
PR1351,M043,P1351,Player_1351,Brazil,MF,39,17,0,1,70,6,4,0,8.4
PR1352,M043,P1352,Player_1352,Brazil,MF,29,17,0,0,57,1,6,0,4.1
PR1353,M043,P1353,Player_1353,Brazil,DF,33,2,0,1,93,3,0,0,8.1
PR1354,M043,P1354,Player_1354,Brazil,DF,36,95,0,0,50,6,3,0,5.7
PR1355,M043,P1355,Player_1355,Brazil,MF,30,32,0,0,89,2,5,0,7.1
PR1356,M043,P1356,Player_1356,Brazil,DF,20,111,0,0,66,3,5,0,8.9
PR1357,M043,P1357,Player_1357,Brazil,DF,39,101,0,0,56,8,4,0,5.1
PR1358,M043,P1358,Player_1358,Brazil,FW,35,81,0,0,90,2,1,0,4.7
PR1359,M043,P1359,Player_1359,Brazil,DF,25,25,0,0,59,6,0,0,7.7
PR1360,M043,P1360,Player_1360,Brazil,DF,18,49,0,1,76,8,2,0,8.2
PR1361,M043,P1361,Player_1361,Iran,FW,24,44,0,0,77,7,0,0,7.1
PR1362,M043,P1362,Player_1362,Iran,MF,26,15,0,0,67,5,2,0,9.7
PR1363,M043,P1363,Player_1363,Iran,MF,24,41,0,0,53,2,0,0,4.0
PR1364,M043,P1364,Player_1364,Iran,MF,27,28,0,0,68,7,2,0,9.5
PR1365,M043,P1365,Player_1365,Iran,DF,22,33,0,0,81,5,2,0,5.8
PR1366,M043,P1366,Player_1366,Iran,DF,17,88,0,1,85,2,2,0,6.2
PR1367,M043,P1367,Player_1367,Iran,MF,40,100,0,1,87,8,4,0,6.2
PR1368,M043,P1368,Player_1368,Iran,MF,23,75,0,1,74,1,0,0,4.8
PR1369,M043,P1369,Player_1369,Iran,MF,20,6,0,0,87,3,1,0,8.2
PR1370,M043,P1370,Player_1370,Iran,FW,19,70,0,0,89,5,2,0,8.4
PR1371,M043,P1371,Player_1371,Iran,FW,23,69,0,0,96,2,0,0,4.8
PR1372,M043,P1372,Player_1372,Iran,DF,39,33,0,0,98,8,2,0,9.4
PR1373,M043,P1373,Player_1373,Iran,DF,39,16,0,0,77,1,3,0,6.5
PR1374,M043,P1374,Player_1374,Iran,FW,33,102,0,0,51,2,4,0,5.6
PR1375,M043,P1375,Player_1375,Iran,FW,26,6,0,0,86,0,6,0,9.8
PR1376,M043,P1376,Player_1376,Iran,DF,29,64,0,0,93,8,6,0,7.1
PR1377,M044,P1377,Player_1377,Croatia,GK,31,97,0,0,82,6,4,6,6.4
PR1378,M044,P1378,Player_1378,Croatia,DF,22,1,0,0,60,3,4,0,8.2
PR1379,M044,P1379,Player_1379,Croatia,FW,33,59,0,0,82,8,2,0,5.8
PR1380,M044,P1380,Player_1380,Croatia,DF,39,35,0,0,85,1,1,0,5.3
PR1381,M044,P1381,Player_1381,Croatia,MF,26,6,0,0,90,2,2,0,9.6
PR1382,M044,P1382,Player_1382,Croatia,DF,18,83,0,0,65,3,4,0,4.7
PR1383,M044,P1383,Player_1383,Croatia,MF,37,78,0,0,73,5,0,0,9.7
PR1384,M044,P1384,Player_1384,Croatia,FW,25,93,1,0,58,6,4,0,5.8
PR1385,M044,P1385,Player_1385,Croatia,FW,37,105,1,0,50,5,1,0,8.4
PR1386,M044,P1386,Player_1386,Croatia,DF,25,3,0,0,84,1,5,0,8.5
PR1387,M044,P1387,Player_1387,Croatia,DF,37,33,0,0,90,8,1,0,8.9
PR1388,M044,P1388,Player_1388,Croatia,DF,25,27,0,0,87,6,1,0,6.7
PR1389,M044,P1389,Player_1389,Croatia,MF,30,48,1,0,59,7,0,0,7.0
PR1390,M044,P1390,Player_1390,Croatia,MF,22,25,0,0,86,7,5,0,5.1
PR1391,M044,P1391,Player_1391,Croatia,DF,26,21,0,0,61,6,5,0,7.6
PR1392,M044,P1392,Player_1392,Croatia,GK,19,55,0,1,65,7,5,6,4.6
PR1393,M044,P1393,Player_1393,Senegal,MF,40,97,0,0,50,1,3,0,6.3
PR1394,M044,P1394,Player_1394,Senegal,DF,17,98,0,0,91,0,1,0,5.5
PR1395,M044,P1395,Player_1395,Senegal,GK,21,81,0,0,88,0,6,0,9.7
PR1396,M044,P1396,Player_1396,Senegal,DF,40,105,0,0,71,1,1,0,4.8
PR1397,M044,P1397,Player_1397,Senegal,MF,31,105,0,0,60,4,2,0,6.9
PR1398,M044,P1398,Player_1398,Senegal,DF,34,89,0,0,67,8,0,0,4.1
PR1399,M044,P1399,Player_1399,Senegal,GK,34,38,0,0,56,8,6,6,4.9
PR1400,M044,P1400,Player_1400,Senegal,FW,17,30,0,0,77,6,1,0,6.1
PR1401,M044,P1401,Player_1401,Senegal,DF,38,50,0,0,93,1,3,0,5.0
PR1402,M044,P1402,Player_1402,Senegal,DF,20,37,0,0,72,1,4,0,6.0
PR1403,M044,P1403,Player_1403,Senegal,DF,19,115,0,0,52,2,1,0,6.6
PR1404,M044,P1404,Player_1404,Senegal,DF,22,87,0,0,77,2,5,0,8.1
PR1405,M044,P1405,Player_1405,Senegal,MF,26,45,0,0,56,4,3,0,8.0
PR1406,M044,P1406,Player_1406,Senegal,FW,39,103,0,0,54,0,6,0,9.6
PR1407,M044,P1407,Player_1407,Senegal,DF,37,19,1,0,70,2,3,0,6.7
PR1408,M044,P1408,Player_1408,Senegal,MF,32,105,0,1,54,1,4,0,6.6
PR1409,M045,P1409,Player_1409,South Africa,MF,21,12,0,0,70,2,1,0,8.6
PR1410,M045,P1410,Player_1410,South Africa,DF,32,55,0,0,80,6,4,0,8.8
PR1411,M045,P1411,Player_1411,South Africa,DF,37,118,0,0,65,6,3,0,7.3
PR1412,M045,P1412,Player_1412,South Africa,MF,32,69,0,0,84,3,3,0,4.5
PR1413,M045,P1413,Player_1413,South Africa,MF,33,74,0,0,94,3,5,0,4.5
PR1414,M045,P1414,Player_1414,South Africa,DF,23,109,0,0,51,5,4,0,6.8
PR1415,M045,P1415,Player_1415,South Africa,DF,20,8,0,0,72,5,6,0,9.1
PR1416,M045,P1416,Player_1416,South Africa,MF,21,38,0,0,79,2,6,0,9.1
PR1417,M045,P1417,Player_1417,South Africa,FW,30,32,0,0,63,3,0,0,8.5
PR1418,M045,P1418,Player_1418,South Africa,DF,39,91,0,0,59,6,5,0,4.2
PR1419,M045,P1419,Player_1419,South Africa,FW,28,7,0,0,94,1,5,0,7.5
PR1420,M045,P1420,Player_1420,South Africa,MF,36,112,0,0,60,0,1,0,6.2
PR1421,M045,P1421,Player_1421,South Africa,GK,19,2,0,0,86,6,1,2,6.8
PR1422,M045,P1422,Player_1422,South Africa,DF,33,90,0,1,69,7,3,0,8.3
PR1423,M045,P1423,Player_1423,South Africa,DF,37,89,1,0,50,4,0,0,4.9
PR1424,M045,P1424,Player_1424,South Africa,FW,18,78,0,0,98,2,4,0,5.0
PR1425,M045,P1425,Player_1425,Senegal,DF,30,88,0,0,79,8,5,0,9.0
PR1426,M045,P1426,Player_1426,Senegal,FW,33,40,1,0,95,3,3,0,9.6
PR1427,M045,P1427,Player_1427,Senegal,DF,19,67,0,0,74,2,5,0,5.3
PR1428,M045,P1428,Player_1428,Senegal,MF,24,51,1,0,61,8,4,0,9.1
PR1429,M045,P1429,Player_1429,Senegal,MF,31,62,0,0,70,6,6,0,6.3
PR1430,M045,P1430,Player_1430,Senegal,GK,28,83,0,0,77,3,2,1,4.6
PR1431,M045,P1431,Player_1431,Senegal,DF,27,4,1,0,65,4,1,0,7.2
PR1432,M045,P1432,Player_1432,Senegal,GK,36,2,0,0,98,4,1,8,5.2
PR1433,M045,P1433,Player_1433,Senegal,FW,24,35,0,0,55,0,4,0,9.9
PR1434,M045,P1434,Player_1434,Senegal,MF,18,41,0,0,55,4,0,0,9.9
PR1435,M045,P1435,Player_1435,Senegal,MF,29,65,0,0,62,5,6,0,6.3
PR1436,M045,P1436,Player_1436,Senegal,DF,21,90,0,0,93,1,2,0,6.4
PR1437,M045,P1437,Player_1437,Senegal,MF,20,65,0,0,59,0,4,0,8.8
PR1438,M045,P1438,Player_1438,Senegal,MF,18,38,0,0,60,2,5,0,6.8
PR1439,M045,P1439,Player_1439,Senegal,FW,19,92,0,0,64,3,6,0,8.1
PR1440,M045,P1440,Player_1440,Senegal,DF,39,21,0,0,82,8,5,0,7.7
PR1441,M046,P1441,Player_1441,Germany,MF,27,58,0,0,58,5,2,0,6.2
PR1442,M046,P1442,Player_1442,Germany,FW,30,6,1,0,95,6,1,0,5.3
PR1443,M046,P1443,Player_1443,Germany,MF,19,20,0,0,86,7,0,0,8.8
PR1444,M046,P1444,Player_1444,Germany,DF,26,71,1,0,55,7,0,0,6.7
PR1445,M046,P1445,Player_1445,Germany,DF,26,21,0,0,54,4,4,0,6.2
PR1446,M046,P1446,Player_1446,Germany,GK,22,91,0,0,79,4,3,4,8.6
PR1447,M046,P1447,Player_1447,Germany,DF,21,16,0,0,86,7,0,0,6.2
PR1448,M046,P1448,Player_1448,Germany,DF,30,110,0,0,89,2,3,0,6.2
PR1449,M046,P1449,Player_1449,Germany,FW,27,48,0,0,55,6,4,0,6.7
PR1450,M046,P1450,Player_1450,Germany,FW,38,6,0,0,89,0,5,0,8.7
PR1451,M046,P1451,Player_1451,Germany,MF,34,2,1,0,59,1,2,0,6.3
PR1452,M046,P1452,Player_1452,Germany,MF,19,29,0,0,74,7,5,0,4.6
PR1453,M046,P1453,Player_1453,Germany,MF,37,69,0,1,79,1,0,0,5.1
PR1454,M046,P1454,Player_1454,Germany,DF,29,99,0,0,77,3,3,0,6.0
PR1455,M046,P1455,Player_1455,Germany,DF,36,63,0,0,63,7,0,0,5.7
PR1456,M046,P1456,Player_1456,Germany,GK,21,61,0,0,59,3,2,9,4.2
PR1457,M046,P1457,Player_1457,Turkey,MF,29,8,0,0,73,6,3,0,5.3
PR1458,M046,P1458,Player_1458,Turkey,DF,17,98,0,1,93,6,2,0,5.5
PR1459,M046,P1459,Player_1459,Turkey,DF,21,9,0,0,67,6,0,0,5.8
PR1460,M046,P1460,Player_1460,Turkey,MF,30,68,0,0,63,4,1,0,9.0
